num_trades,win_rate,profit_factor,total_return_pct,max_drawdown_pct,final_capital,total_fees,symbol,percentile,trades_per_day
18,55.55555555555556,1.3421159868508763,7.254118690570908,-6.1360584765239645,1072.541186905709,58.434647118548696,BTC,0,0.07142857142857142
40,50.0,1.0726116258215264,3.450186421088347,-12.420695717901348,1034.5018642108835,121.77768064092929,ETH,0,0.15873015873015872
8,50.0,0.9661252550658149,-0.33131302506714067,-7.097023581050537,996.6868697493286,24.840045542778217,XAUT,0,0.031746031746031744
60,48.333333333333336,1.0358628582565863,2.9385801435782923,-13.356806155633993,1029.385801435783,181.9276996371037,SOL,0,0.23809523809523808
30,36.666666666666664,0.6981823362651283,-12.918471737775372,-17.236830873614185,870.8152826222463,76.0992347335082,OIL_BRENT/USD,0,0.20134228187919462
22,54.54545454545454,1.0939132696926341,2.173113787286718,-10.908312328594128,1021.7311378728672,57.3584917041301,SILVER/USD,0,0.12790697674418605
9,55.55555555555556,1.4614912782784104,4.165956446141808,-8.666060983031267,1041.659564461418,16.67070880612972,HYPE/USD,80,0.03571428571428571
6,66.66666666666666,1.5357355017428056,2.7814565428361675,-2.532605123854799,1027.8145654283617,19.83717304775749,AAPL/USD,0,0.024291497975708502
7,42.857142857142854,0.669190339402819,-3.2150366923090243,-9.45435430449802,967.8496330769098,20.991129083238647,AMZN/USD,90,0.027888446215139442
