num_trades,win_rate,profit_factor,total_return_pct,max_drawdown_pct,avg_r_multiple,final_capital,total_fees,symbol,display_name,trades_per_day,days_analizados
45,60.0,1.7858555661703617,39.71931351520489,-8.969514559858435,0.39109420957204244,1397.1931351520489,207.53809204338512,NCSKAAPL2USD/USDT:USDT,AAPL/USD,0.18148972818552284,247.9
66,45.45454545454545,1.2477199901900662,19.1139373916217,-13.09365247207628,0.15209911919922509,1191.139373916217,164.7078555872133,ETH/USDT:USDT,ETH,0.26152639616956286,252.4
70,40.0,0.8401029417847021,-16.2210603749043,-39.45441793850568,-0.10713692766894102,837.789396250957,206.71521825728152,BTC/USDT:USDT,BTC,0.2773764807859,252.4
85,52.94117647058824,1.8093520613345782,94.5055686908728,-20.059720583580113,0.4143253400704825,1945.0556869087281,188.36276255736368,HYPE/USDT:USDT,HYPE,0.3368142980971643,252.4
85,54.11764705882353,1.5818077156388937,87.1739104029322,-11.518629790486626,0.3914938653430987,1871.7391040293219,303.3702680484229,SOL/USDT:USDT,SOL,0.3368560105680317,252.3
