symbol,strategy,direction,entry_datetime,exit_datetime,exit_reason,pnl_net,r_multiple,capital_after
ETH/USDT:USDT,v1_sniper,long,2025-12-04 15:45:00+00:00,2025-12-04 16:45:00+00:00,stop_loss,-2.2025131822534383,-1.1012565911267191,134.34693253578408
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,short,2025-12-04 14:45:00+00:00,2025-12-05 02:45:00+00:00,time_exit,-1.4983040387318114,-0.7491520193659057,132.84862849705226
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2025-12-04 14:45:00+00:00,2025-12-05 02:45:00+00:00,time_exit,0.16014690091968162,0.08007345045984081,133.00877539797193
NCSKAAPL2USD/USDT:USDT,v1_sniper,short,2025-12-05 13:30:00+00:00,2025-12-05 14:30:00+00:00,stop_loss,-3.011995744680939,-1.5059978723404694,129.996779653291
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,short,2025-12-08 15:30:00+00:00,2025-12-08 18:45:00+00:00,take_profit,3.1969310827468083,1.5984655413734041,133.1937107360378
SOL/USDT:USDT,v1_sniper,short,2025-12-08 15:15:00+00:00,2025-12-08 23:15:00+00:00,take_profit,3.8497437426420955,1.9248718713210478,137.04345447867988
BNB/USDT:USDT,v1_sniper,long,2025-12-09 15:15:00+00:00,2025-12-09 15:30:00+00:00,take_profit,3.521023672424223,1.7605118362121115,140.5644781511041
NCSKAMZN2USD/USDT:USDT,v1_sniper,long,2025-12-09 15:45:00+00:00,2025-12-10 03:45:00+00:00,time_exit,0.03137131448359873,0.015685657241799364,140.59584946558772
HYPE/USDT:USDT,v1_sniper,long,2025-12-11 13:45:00+00:00,2025-12-11 15:15:00+00:00,take_profit,3.8318344631285135,1.9159172315642568,144.42768392871622
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2025-12-11 15:45:00+00:00,2025-12-11 16:15:00+00:00,take_profit,3.4518867456019393,1.7259433728009697,147.87957067431816
NCSKAAPL2USD/USDT:USDT,v1_sniper,short,2025-12-11 14:45:00+00:00,2025-12-12 02:45:00+00:00,time_exit,-1.7958651162577335,-0.8979325581288667,146.08370555806042
SOL/USDT:USDT,v1_sniper,short,2025-12-12 08:15:00+00:00,2025-12-12 08:30:00+00:00,take_profit,3.441170100132791,1.7205850500663955,149.5248756581932
HYPE/USDT:USDT,v1_sniper,short,2025-12-12 09:00:00+00:00,2025-12-12 09:45:00+00:00,stop_loss,-2.447084400110856,-1.223542200055428,147.07779125808233
NCSKAMZN2USD/USDT:USDT,v1_sniper,long,2025-12-12 13:30:00+00:00,2025-12-12 14:30:00+00:00,stop_loss,-2.84401244669512,-1.42200622334756,144.2337788113872
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,long,2025-12-12 14:00:00+00:00,2025-12-12 14:30:00+00:00,stop_loss,-3.101344377396725,-1.5506721886983625,141.13243443399048
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2025-12-12 14:30:00+00:00,2025-12-12 14:45:00+00:00,take_profit,3.516310917282207,1.7581554586411035,144.64874535127268
BNB/USDT:USDT,v1_sniper,long,2025-12-12 13:30:00+00:00,2025-12-12 15:15:00+00:00,stop_loss,-2.753439558127346,-1.376719779063673,141.89530579314533
ADA/USDT:USDT,v1_sniper,long,2025-12-13 08:15:00+00:00,2025-12-13 10:15:00+00:00,take_profit,3.4359225052814697,1.7179612526407348,145.3312282984268
ETH/USDT:USDT,v1_sniper,short,2025-12-13 13:30:00+00:00,2025-12-13 15:00:00+00:00,stop_loss,-2.4647869925501706,-1.2323934962750853,142.86644130587663
HYPE/USDT:USDT,v1_sniper,short,2025-12-14 08:45:00+00:00,2025-12-14 09:30:00+00:00,take_profit,3.6604965928503583,1.8302482964251792,146.526937898727
XAUT/USDT:USDT,v1_sniper,long,2025-12-14 19:00:00+00:00,2025-12-14 23:00:00+00:00,stop_loss,-3.8184747021291967,-1.9092373510645984,142.7084631965978
NCSKAAPL2USD/USDT:USDT,v1_sniper,long,2025-12-15 13:30:00+00:00,2025-12-15 14:15:00+00:00,take_profit,2.8986372393551023,1.4493186196775512,145.6071004359529
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,long,2025-12-15 14:00:00+00:00,2025-12-15 14:30:00+00:00,stop_loss,-3.0218611793862964,-1.5109305896931482,142.5852392565666
ADA/USDT:USDT,v1_sniper,short,2025-12-15 08:00:00+00:00,2025-12-15 14:45:00+00:00,take_profit,3.7816632903177463,1.8908316451588731,146.36690254688435
ETH/USDT:USDT,v1_sniper,short,2025-12-15 14:15:00+00:00,2025-12-15 14:45:00+00:00,take_profit,3.6330592790673095,1.8165296395336548,149.99996182595166
SOL/USDT:USDT,v1_sniper,short,2025-12-15 15:00:00+00:00,2025-12-15 18:30:00+00:00,take_profit,3.9186737698082674,1.9593368849041337,153.91863559575992
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2025-12-15 14:45:00+00:00,2025-12-16 02:45:00+00:00,time_exit,2.9270293645548517,1.4635146822774259,156.84566496031476
NCSKAAPL2USD/USDT:USDT,v1_sniper,short,2025-12-15 14:45:00+00:00,2025-12-16 02:45:00+00:00,time_exit,0.9562774510686182,0.4781387255343091,157.80194241138338
HYPE/USDT:USDT,v1_sniper,long,2025-12-16 09:30:00+00:00,2025-12-16 10:30:00+00:00,take_profit,3.6605695344987415,1.8302847672493707,161.4625119458821
NCSKAMZN2USD/USDT:USDT,v1_sniper,long,2025-12-16 08:15:00+00:00,2025-12-16 11:30:00+00:00,take_profit,3.4253148581910433,1.7126574290955217,164.88782680407314
NCSISP5002USD/USDT:USDT,v1_sniper,long,2025-12-16 08:15:00+00:00,2025-12-16 13:30:00+00:00,take_profit,2.988949816740631,1.4944749083703155,167.87677662081379
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,long,2025-12-16 08:15:00+00:00,2025-12-16 13:30:00+00:00,take_profit,3.4229067970981486,1.7114533985490743,171.29968341791192
SOL/USDT:USDT,v1_sniper,short,2025-12-16 13:45:00+00:00,2025-12-16 14:45:00+00:00,stop_loss,-2.1972158460151467,-1.0986079230075734,169.10246757189677
BNB/USDT:USDT,v1_sniper,long,2025-12-17 13:45:00+00:00,2025-12-17 14:45:00+00:00,stop_loss,-2.55390702320722,-1.27695351160361,166.54856054868955
SOL/USDT:USDT,v1_sniper,long,2025-12-17 13:45:00+00:00,2025-12-17 14:45:00+00:00,stop_loss,-2.236953358820339,-1.1184766794101695,164.31160718986922
BNB/USDT:USDT,v1_sniper,long,2025-12-17 15:00:00+00:00,2025-12-17 15:45:00+00:00,stop_loss,-2.193523138063397,-1.0967615690316985,162.11808405180582
ETH/USDT:USDT,v1_sniper,long,2025-12-17 15:00:00+00:00,2025-12-17 15:45:00+00:00,stop_loss,-2.1179675214236786,-1.0589837607118393,160.00011653038214
NCSKAAPL2USD/USDT:USDT,v1_sniper,short,2025-12-17 15:45:00+00:00,2025-12-17 16:30:00+00:00,take_profit,3.400579655120942,1.700289827560471,163.40069618550308
ETH/USDT:USDT,v1_sniper,short,2025-12-17 16:00:00+00:00,2025-12-18 04:00:00+00:00,time_exit,1.8556145638535384,0.9278072819267692,165.25631074935663
BTC/USDT:USDT,v1_sniper,short,2025-12-17 16:00:00+00:00,2025-12-18 04:00:00+00:00,time_exit,0.7951907054558492,0.3975953527279246,166.05150145481247
HYPE/USDT:USDT,v1_sniper,long,2025-12-18 09:45:00+00:00,2025-12-18 17:15:00+00:00,stop_loss,-2.087720510726148,-1.043860255363074,163.96378094408632
NCSISP5002USD/USDT:USDT,v1_sniper,short,2025-12-19 13:30:00+00:00,2025-12-19 14:15:00+00:00,stop_loss,-3.525235754696265,-1.7626178773481325,160.43854518939006
SOL/USDT:USDT,v1_sniper,long,2025-12-20 15:45:00+00:00,2025-12-20 18:00:00+00:00,stop_loss,-2.471557416844103,-1.2357787084220515,157.96698777254596
ADA/USDT:USDT,v1_sniper,long,2025-12-21 08:30:00+00:00,2025-12-21 08:45:00+00:00,take_profit,3.5634469863380596,1.7817234931690298,161.530434758884
SOL/USDT:USDT,v1_sniper,long,2025-12-21 08:45:00+00:00,2025-12-21 13:00:00+00:00,stop_loss,-2.391247542138136,-1.195623771069068,159.13918721674588
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,short,2025-12-22 08:45:00+00:00,2025-12-22 12:15:00+00:00,stop_loss,-3.3199920803411223,-1.6599960401705611,155.81919513640477
HYPE/USDT:USDT,v1_sniper,short,2025-12-22 14:15:00+00:00,2025-12-22 15:15:00+00:00,take_profit,3.8127293955570973,1.9063646977785487,159.63192453196186
NCSKAAPL2USD/USDT:USDT,v1_sniper,long,2025-12-23 08:30:00+00:00,2025-12-23 14:30:00+00:00,stop_loss,-3.0439900709218053,-1.5219950354609026,156.58793446104005
NCSKAMZN2USD/USDT:USDT,v1_sniper,long,2025-12-23 14:30:00+00:00,2025-12-23 14:45:00+00:00,take_profit,3.5901920922756387,1.7950960461378194,160.17812655331568
NCSKAAPL2USD/USDT:USDT,v1_sniper,short,2025-12-24 08:00:00+00:00,2025-12-24 14:30:00+00:00,stop_loss,-3.2436242932587818,-1.6218121466293909,156.9345022600569
BNB/USDT:USDT,v1_sniper,long,2025-12-24 13:30:00+00:00,2025-12-24 14:30:00+00:00,stop_loss,-2.518079146754224,-1.259039573377112,154.41642311330267
ADA/USDT:USDT,v1_sniper,short,2025-12-25 08:30:00+00:00,2025-12-25 10:30:00+00:00,take_profit,3.775413268608411,1.8877066343042055,158.1918363819111
ETH/USDT:USDT,v1_sniper,long,2025-12-25 13:45:00+00:00,2025-12-25 15:15:00+00:00,take_profit,3.4288099918965274,1.7144049959482637,161.6206463738076
BNB/USDT:USDT,v1_sniper,long,2025-12-25 15:15:00+00:00,2025-12-25 15:30:00+00:00,take_profit,2.677980901127717,1.3389904505638586,164.2986272749353
ADA/USDT:USDT,v1_sniper,long,2025-12-25 15:30:00+00:00,2025-12-25 15:45:00+00:00,take_profit,3.693341176470572,1.846670588235286,167.99196845140588
BTC/USDT:USDT,v1_sniper,short,2025-12-26 08:00:00+00:00,2025-12-26 15:00:00+00:00,take_profit,3.7691638312235898,1.8845819156117949,171.76113228262946
BNB/USDT:USDT,v1_sniper,short,2025-12-27 09:30:00+00:00,2025-12-27 10:15:00+00:00,stop_loss,-2.637898111334831,-1.3189490556674155,169.12323417129463
SOL/USDT:USDT,v1_sniper,short,2025-12-28 15:45:00+00:00,2025-12-28 18:15:00+00:00,take_profit,3.341835087719277,1.6709175438596384,172.46506925901392
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2025-12-26 14:15:00+00:00,2025-12-29 07:15:00+00:00,time_exit,-0.5244322499777786,-0.2622161249888893,171.94063700903612
NCSISP5002USD/USDT:USDT,v1_sniper,long,2025-12-29 14:30:00+00:00,2025-12-29 14:45:00+00:00,stop_loss,-3.293829859406474,-1.646914929703237,168.64680714962964
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,long,2025-12-29 14:30:00+00:00,2025-12-29 14:45:00+00:00,stop_loss,-3.041379226886086,-1.520689613443043,165.60542792274356
HYPE/USDT:USDT,v1_sniper,short,2025-12-29 09:45:00+00:00,2025-12-29 15:15:00+00:00,stop_loss,-2.1877778841251767,-1.0938889420625884,163.41765003861838
ETH/USDT:USDT,v1_sniper,short,2025-12-29 09:45:00+00:00,2025-12-29 21:45:00+00:00,time_exit,1.7756629997672808,0.8878314998836404,165.19331303838567
HYPE/USDT:USDT,v1_sniper,short,2025-12-30 09:00:00+00:00,2025-12-30 21:00:00+00:00,time_exit,0.6717904143141964,0.3358952071570982,165.86510345269986
HYPE/USDT:USDT,v1_sniper,short,2025-12-31 08:00:00+00:00,2025-12-31 09:30:00+00:00,stop_loss,-2.441430726018542,-1.220715363009271,163.4236727266813
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2025-12-31 08:15:00+00:00,2025-12-31 09:45:00+00:00,stop_loss,-3.0183167097775017,-1.5091583548887508,160.4053560169038
SOL/USDT:USDT,v1_sniper,short,2025-12-31 08:45:00+00:00,2025-12-31 09:45:00+00:00,stop_loss,-2.427624540180239,-1.2138122700901195,157.97773147672356
NCSKAMZN2USD/USDT:USDT,v1_sniper,long,2025-12-31 14:00:00+00:00,2025-12-31 14:30:00+00:00,stop_loss,-2.926011562471717,-1.4630057812358586,155.05171991425183
NCSKAAPL2USD/USDT:USDT,v1_sniper,long,2025-12-31 13:45:00+00:00,2025-12-31 15:45:00+00:00,stop_loss,-2.964079056331234,-1.482039528165617,152.0876408579206
BTC/USDT:USDT,v1_sniper,short,2025-12-31 14:45:00+00:00,2025-12-31 16:30:00+00:00,take_profit,3.6615712892119276,1.8307856446059638,155.74921214713254
BNB/USDT:USDT,v1_sniper,short,2025-12-31 15:00:00+00:00,2026-01-01 02:00:00+00:00,stop_loss,-2.247251841533696,-1.123625920766848,153.50196030559886
ETH/USDT:USDT,v1_sniper,short,2025-12-31 15:15:00+00:00,2026-01-01 03:15:00+00:00,time_exit,-0.5668678424111675,-0.28343392120558375,152.9350924631877
ADA/USDT:USDT,v1_sniper,short,2026-01-02 08:00:00+00:00,2026-01-02 09:00:00+00:00,stop_loss,-2.3200966072736278,-1.1600483036368139,150.61499585591406
BTC/USDT:USDT,v1_sniper,short,2026-01-02 14:00:00+00:00,2026-01-02 14:15:00+00:00,take_profit,3.2968438018071877,1.6484219009035939,153.91183965772126
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2026-01-02 14:15:00+00:00,2026-01-02 14:30:00+00:00,stop_loss,-2.5616203168972222,-1.2808101584486111,151.35021934082403
ETH/USDT:USDT,v1_sniper,short,2026-01-02 14:15:00+00:00,2026-01-02 14:30:00+00:00,stop_loss,-2.474080664200419,-1.2370403321002095,148.8761386766236
HYPE/USDT:USDT,v1_sniper,short,2026-01-02 14:15:00+00:00,2026-01-02 14:30:00+00:00,stop_loss,-2.32656483516485,-1.163282417582425,146.54957384145877
SOL/USDT:USDT,v1_sniper,short,2026-01-02 14:15:00+00:00,2026-01-02 14:45:00+00:00,stop_loss,-2.4244368726399816,-1.2122184363199908,144.1251369688188
NCSKAAPL2USD/USDT:USDT,v1_sniper,short,2026-01-02 15:15:00+00:00,2026-01-02 16:00:00+00:00,take_profit,3.7557959278650292,1.8778979639325146,147.88093289668382
BNB/USDT:USDT,v1_sniper,long,2026-01-03 13:30:00+00:00,2026-01-03 14:30:00+00:00,stop_loss,-3.122019814209019,-1.5610099071045096,144.7589130824748
HYPE/USDT:USDT,v1_sniper,long,2026-01-03 14:30:00+00:00,2026-01-03 16:30:00+00:00,take_profit,3.6136149583939607,1.8068074791969804,148.37252804086876
SOL/USDT:USDT,v1_sniper,long,2026-01-03 14:30:00+00:00,2026-01-03 22:30:00+00:00,take_profit,3.589906954818216,1.794953477409108,151.96243499568698
ADA/USDT:USDT,v1_sniper,short,2026-01-04 14:30:00+00:00,2026-01-04 16:30:00+00:00,stop_loss,-2.4190910259461815,-1.2095455129730908,149.5433439697408
SOL/USDT:USDT,v1_sniper,long,2026-01-05 15:45:00+00:00,2026-01-05 20:00:00+00:00,take_profit,3.8135600119458455,1.9067800059729227,153.35690398168663
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2026-01-06 08:15:00+00:00,2026-01-06 08:30:00+00:00,take_profit,3.1919815171108885,1.5959907585554443,156.54888549879752
XAUT/USDT:USDT,v1_sniper,long,2026-01-06 02:00:00+00:00,2026-01-06 14:00:00+00:00,time_exit,1.8999473515665906,0.9499736757832953,158.4488328503641
NCSKAMZN2USD/USDT:USDT,v1_sniper,long,2026-01-06 14:45:00+00:00,2026-01-06 17:00:00+00:00,take_profit,3.813515935453118,1.906757967726559,162.26234878581724
ADA/USDT:USDT,v1_sniper,short,2026-01-07 09:45:00+00:00,2026-01-07 14:30:00+00:00,take_profit,3.8357376142385062,1.9178688071192531,166.09808640005573
HYPE/USDT:USDT,v1_sniper,long,2026-01-08 14:45:00+00:00,2026-01-08 15:00:00+00:00,take_profit,3.6908145006515913,1.8454072503257957,169.78890090070732
SOL/USDT:USDT,v1_sniper,long,2026-01-08 15:15:00+00:00,2026-01-08 21:45:00+00:00,take_profit,3.8715035278040264,1.9357517639020132,173.66040442851136
BTC/USDT:USDT,v1_sniper,long,2026-01-08 15:15:00+00:00,2026-01-09 03:15:00+00:00,time_exit,1.249923886889083,0.6249619434445415,174.91032831540045
BNB/USDT:USDT,v1_sniper,short,2026-01-09 08:00:00+00:00,2026-01-09 08:45:00+00:00,take_profit,3.1885252265491344,1.5942626132745672,178.09885354194958
SOL/USDT:USDT,v1_sniper,short,2026-01-09 08:00:00+00:00,2026-01-09 08:45:00+00:00,take_profit,3.72088493258809,1.860442466294045,181.81973847453767
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,short,2026-01-09 14:15:00+00:00,2026-01-09 14:30:00+00:00,take_profit,3.0764303671023714,1.5382151835511857,184.89616884164005
ADA/USDT:USDT,v1_sniper,short,2026-01-09 08:45:00+00:00,2026-01-09 15:15:00+00:00,stop_loss,-2.2181308750687996,-1.1090654375343998,182.67803796657125
SOL/USDT:USDT,v1_sniper,long,2026-01-09 15:30:00+00:00,2026-01-09 18:30:00+00:00,stop_loss,-2.111927553506126,-1.055963776753063,180.56611041306513
HYPE/USDT:USDT,v1_sniper,short,2026-01-09 09:00:00+00:00,2026-01-09 21:00:00+00:00,time_exit,2.545322587761268,1.272661293880634,183.1114330008264
ETH/USDT:USDT,v1_sniper,long,2026-01-09 15:30:00+00:00,2026-01-10 03:30:00+00:00,time_exit,-1.0468808554562683,-0.5234404277281341,182.06455214537013
BNB/USDT:USDT,v1_sniper,short,2026-01-10 08:00:00+00:00,2026-01-10 09:00:00+00:00,take_profit,2.9462787216005104,1.4731393608002552,185.01083086697065
HYPE/USDT:USDT,v1_sniper,long,2026-01-10 09:00:00+00:00,2026-01-10 10:45:00+00:00,take_profit,3.6471637858470918,1.8235818929235459,188.65799465281773
BNB/USDT:USDT,v1_sniper,long,2026-01-11 14:15:00+00:00,2026-01-11 14:45:00+00:00,stop_loss,-2.6845403455402277,-1.3422701727701138,185.9734543072775
BNB/USDT:USDT,v1_sniper,short,2026-01-11 14:45:00+00:00,2026-01-11 15:45:00+00:00,take_profit,3.40241798175993,1.701208990879965,189.37587228903743
HYPE/USDT:USDT,v1_sniper,short,2026-01-12 08:00:00+00:00,2026-01-12 08:30:00+00:00,take_profit,3.7210531337621657,1.8605265668810829,193.0969254227996
ETH/USDT:USDT,v1_sniper,short,2026-01-12 08:00:00+00:00,2026-01-12 08:45:00+00:00,take_profit,3.64995971368169,1.824979856840845,196.74688513648127
NCSISP5002USD/USDT:USDT,v1_sniper,long,2026-01-12 14:45:00+00:00,2026-01-13 03:45:00+00:00,time_exit,0.6783016603475798,0.3391508301737899,197.42518679682885
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2026-01-13 15:15:00+00:00,2026-01-14 03:15:00+00:00,time_exit,1.4099997641247186,0.7049998820623593,198.83518656095356
ETH/USDT:USDT,v1_sniper,long,2026-01-14 13:30:00+00:00,2026-01-14 14:15:00+00:00,take_profit,3.41261336870853,1.706306684354265,202.24779992966208
SOL/USDT:USDT,v1_sniper,long,2026-01-14 14:15:00+00:00,2026-01-14 14:45:00+00:00,take_profit,3.7345407287485473,1.8672703643742736,205.98234065841064
HYPE/USDT:USDT,v1_sniper,long,2026-01-15 08:45:00+00:00,2026-01-15 09:30:00+00:00,stop_loss,-2.4621724852070623,-1.2310862426035312,203.5201681732036
HYPE/USDT:USDT,v1_sniper,short,2026-01-16 15:30:00+00:00,2026-01-16 16:45:00+00:00,stop_loss,-2.290476074879078,-1.145238037439539,201.2296920983245
BNB/USDT:USDT,v1_sniper,short,2026-01-17 13:30:00+00:00,2026-01-17 14:30:00+00:00,stop_loss,-3.1384397389134477,-1.5692198694567239,198.09125235941104
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,long,2026-01-19 08:15:00+00:00,2026-01-19 09:00:00+00:00,stop_loss,-3.1273418552805725,-1.5636709276402863,194.96391050413047
ADA/USDT:USDT,v1_sniper,long,2026-01-19 08:30:00+00:00,2026-01-19 09:30:00+00:00,take_profit,3.6709333549853813,1.8354666774926907,198.63484385911585
NCSISP5002USD/USDT:USDT,v1_sniper,long,2026-01-19 13:30:00+00:00,2026-01-19 14:30:00+00:00,stop_loss,-3.1054531081269316,-1.5527265540634658,195.5293907509889
ETH/USDT:USDT,v1_sniper,short,2026-01-19 14:15:00+00:00,2026-01-19 16:45:00+00:00,stop_loss,-2.781051871729709,-1.3905259358648545,192.7483388792592
XAUT/USDT:USDT,v1_sniper,long,2026-01-20 03:30:00+00:00,2026-01-20 04:30:00+00:00,take_profit,2.9001480540280222,1.4500740270140111,195.64848693328722
NCSISP5002USD/USDT:USDT,v1_sniper,long,2026-01-20 14:45:00+00:00,2026-01-20 18:30:00+00:00,stop_loss,-2.856159045561836,-1.428079522780918,192.79232788772538
NCSISP5002USD/USDT:USDT,v1_sniper,short,2026-01-21 09:45:00+00:00,2026-01-21 11:45:00+00:00,take_profit,2.9110765316072618,1.4555382658036309,195.70340441933263
ADA/USDT:USDT,v1_sniper,short,2026-01-21 13:30:00+00:00,2026-01-21 14:00:00+00:00,stop_loss,-2.2568207410798995,-1.1284103705399497,193.44658367825272
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,long,2026-01-21 14:15:00+00:00,2026-01-21 15:30:00+00:00,take_profit,3.588521310740823,1.7942606553704115,197.03510498899354
ADA/USDT:USDT,v1_sniper,long,2026-01-21 14:15:00+00:00,2026-01-21 16:30:00+00:00,stop_loss,-2.1170996993385285,-1.0585498496692642,194.918005289655
SOL/USDT:USDT,v1_sniper,long,2026-01-21 14:15:00+00:00,2026-01-21 16:30:00+00:00,stop_loss,-2.162605996193432,-1.081302998096716,192.75539929346158
HYPE/USDT:USDT,v1_sniper,long,2026-01-21 14:15:00+00:00,2026-01-21 17:15:00+00:00,stop_loss,-2.1239756210764416,-1.0619878105382208,190.63142367238513
BNB/USDT:USDT,v1_sniper,short,2026-01-22 13:30:00+00:00,2026-01-22 13:45:00+00:00,take_profit,3.435263786509185,1.7176318932545924,194.0666874588943
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2026-01-22 14:30:00+00:00,2026-01-22 14:45:00+00:00,take_profit,3.151048531480098,1.575524265740049,197.2177359903744
SOL/USDT:USDT,v1_sniper,short,2026-01-22 13:45:00+00:00,2026-01-22 15:00:00+00:00,take_profit,3.72931783299089,1.864658916495445,200.94705382336528
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2026-01-22 14:45:00+00:00,2026-01-22 16:00:00+00:00,stop_loss,-2.39266652166642,-1.19633326083321,198.55438730169885
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,short,2026-01-22 14:45:00+00:00,2026-01-23 03:45:00+00:00,time_exit,-1.3177288635609885,-0.6588644317804943,197.23665843813785
NCSKAMZN2USD/USDT:USDT,v1_sniper,long,2026-01-22 16:00:00+00:00,2026-01-23 04:00:00+00:00,time_exit,1.932154464707159,0.9660772323535795,199.16881290284502
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,short,2026-01-23 08:00:00+00:00,2026-01-23 09:30:00+00:00,take_profit,2.979005942714389,1.4895029713571946,202.1478188455594
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2026-01-23 08:30:00+00:00,2026-01-23 12:30:00+00:00,take_profit,3.502372637204668,1.751186318602334,205.6501914827641
SOL/USDT:USDT,v1_sniper,long,2026-01-23 15:45:00+00:00,2026-01-24 03:45:00+00:00,time_exit,0.9015622616065341,0.45078113080326704,206.55175374437061
SOL/USDT:USDT,v1_sniper,long,2026-01-25 09:30:00+00:00,2026-01-25 14:15:00+00:00,stop_loss,-2.57550710357572,-1.28775355178786,203.9762466407949
ETH/USDT:USDT,v1_sniper,long,2026-01-25 13:30:00+00:00,2026-01-25 14:15:00+00:00,stop_loss,-2.700690880479212,-1.350345440239606,201.27555576031568
HYPE/USDT:USDT,v1_sniper,long,2026-01-25 13:30:00+00:00,2026-01-25 14:15:00+00:00,stop_loss,-2.5243868954791178,-1.2621934477395589,198.75116886483656
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2026-01-26 14:45:00+00:00,2026-01-27 02:45:00+00:00,time_exit,-1.0706730470449604,-0.5353365235224802,197.6804958177916
BNB/USDT:USDT,v1_sniper,short,2026-01-27 09:15:00+00:00,2026-01-27 10:30:00+00:00,take_profit,3.217643847860251,1.6088219239301256,200.89813966565185
BTC/USDT:USDT,v1_sniper,short,2026-01-27 09:00:00+00:00,2026-01-27 14:15:00+00:00,stop_loss,-2.867523262124737,-1.4337616310623684,198.03061640352712
NCSISP5002USD/USDT:USDT,v1_sniper,short,2026-01-27 13:30:00+00:00,2026-01-27 15:30:00+00:00,stop_loss,-3.240413597141452,-1.620206798570726,194.79020280638568
BNB/USDT:USDT,v1_sniper,long,2026-01-27 13:45:00+00:00,2026-01-27 16:00:00+00:00,take_profit,3.3696287295965153,1.6848143647982576,198.1598315359822
ETH/USDT:USDT,v1_sniper,long,2026-01-27 16:00:00+00:00,2026-01-27 16:15:00+00:00,take_profit,3.719179802888193,1.8595899014440964,201.87901133887038
ADA/USDT:USDT,v1_sniper,long,2026-01-27 16:00:00+00:00,2026-01-27 20:15:00+00:00,take_profit,3.759219393566261,1.8796096967831304,205.63823073243665
NCSKAAPL2USD/USDT:USDT,v1_sniper,short,2026-01-28 09:00:00+00:00,2026-01-28 12:45:00+00:00,take_profit,3.0814761503845096,1.5407380751922548,208.71970688282116
ETH/USDT:USDT,v1_sniper,long,2026-01-28 10:00:00+00:00,2026-01-28 15:00:00+00:00,stop_loss,-2.3023796414828275,-1.1511898207414137,206.41732724133834
BNB/USDT:USDT,v1_sniper,short,2026-01-28 14:45:00+00:00,2026-01-28 15:15:00+00:00,take_profit,3.2432805985677575,1.6216402992838788,209.6606078399061
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,short,2026-01-28 09:00:00+00:00,2026-01-28 15:45:00+00:00,take_profit,2.9762534002467103,1.4881267001233551,212.63686124015283
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2026-01-28 15:30:00+00:00,2026-01-28 21:00:00+00:00,take_profit,3.80456518883414,1.90228259441707,216.44142642898697
SOL/USDT:USDT,v1_sniper,short,2026-01-28 15:15:00+00:00,2026-01-29 00:30:00+00:00,take_profit,3.6443918708146956,1.8221959354073478,220.08581829980167
NCSISP5002USD/USDT:USDT,v1_sniper,short,2026-01-29 10:00:00+00:00,2026-01-29 14:30:00+00:00,take_profit,2.9533629411673314,1.4766814705836657,223.03918124096901
HYPE/USDT:USDT,v1_sniper,short,2026-01-29 15:00:00+00:00,2026-01-29 21:15:00+00:00,take_profit,3.914822477460492,1.957411238730246,226.9540037184295
NCSKAAPL2USD/USDT:USDT,v1_sniper,long,2026-01-30 13:30:00+00:00,2026-01-30 14:15:00+00:00,stop_loss,-2.2609967800451387,-1.1304983900225694,224.69300693838437
NCSISP5002USD/USDT:USDT,v1_sniper,long,2026-01-30 13:30:00+00:00,2026-01-30 14:30:00+00:00,take_profit,3.0833719061360836,1.5416859530680418,227.77637884452045
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,long,2026-01-30 13:30:00+00:00,2026-01-30 14:30:00+00:00,take_profit,3.0883348007294757,1.5441674003647379,230.86471364524994
NCSISP5002USD/USDT:USDT,v1_sniper,long,2026-02-02 08:00:00+00:00,2026-02-02 11:15:00+00:00,take_profit,3.115490155440513,1.5577450777202566,233.98020380069045
ETH/USDT:USDT,v1_sniper,long,2026-02-02 09:30:00+00:00,2026-02-02 14:30:00+00:00,take_profit,3.868373075724135,1.9341865378620675,237.84857687641457
