combo_id,symbol,mode,rsi_ob,rsi_os,require_bb_touch,require_macd_turn,require_volume,require_adx,rr_ratio,num_trades,win_rate,profit_factor,pnl_net_total,max_drawdown_pct
1,BTC,pullback,70,30,True,True,True,True,2.0,21,42.857142857142854,0.7694247254576241,-59.68201445891577,-13.866443264851904
1,ETH,pullback,70,30,True,True,True,True,2.0,10,40.0,0.558625855784781,-50.36367512915842,-8.71326110727752
1,XAUT,pullback,70,30,True,True,True,True,2.0,19,36.84210526315789,0.5599603676840111,-117.44156851302307,-20.04540197842914
1,SP500/USD,pullback,70,30,True,True,True,True,2.0,3,33.33333333333333,0.4044215597133272,-36.64197570847773,-6.152334139368884
1,NASDAQ100/USD,pullback,70,30,True,True,True,True,2.0,6,16.666666666666664,0.22859012341485674,-115.9344000541223,-11.877956192578921
1,OIL_BRENT/USD,pullback,70,30,True,True,True,True,2.0,10,40.0,0.9435253098217798,-4.679223925457222,-4.673415076889577
1,SILVER/USD,pullback,70,30,True,True,True,True,2.0,8,12.5,0.20838369323634376,-136.71972002418067,-14.875580187670773
1,HYPE,pullback,70,30,True,True,True,True,2.0,10,40.0,0.7583181024285428,-24.24387567183146,-9.322184408215929
1,AAPL/USD,pullback,70,30,True,True,True,True,2.0,9,0.0,0.0,-189.1606439094271,-18.91606439094271
1,AMZN/USD,pullback,70,30,True,True,True,True,2.0,12,58.333333333333336,1.6700952141400742,79.17087605305983,-5.189875539969217
2,BTC,pullback,70,30,True,True,True,False,2.0,28,46.42857142857143,0.8111963510555888,-59.77412128833123,-15.411908156385845
2,ETH,pullback,70,30,True,True,True,False,2.0,14,42.857142857142854,0.5701865133782963,-66.59870398309806,-10.611129343315154
2,XAUT,pullback,70,30,True,True,True,False,2.0,26,34.61538461538461,0.4823742407876567,-194.24878677244988,-30.868638955249335
2,SP500/USD,pullback,70,30,True,True,True,False,2.0,5,20.0,0.2456577240206462,-73.48159424520202,-9.74114756458555
2,NASDAQ100/USD,pullback,70,30,True,True,True,False,2.0,8,37.5,0.453438641337897,-84.51800926898011,-11.87795619257891
2,OIL_BRENT/USD,pullback,70,30,True,True,True,False,2.0,12,41.66666666666667,0.7761311397819934,-23.468234304871203,-4.673415076889589
2,SILVER/USD,pullback,70,30,True,True,True,False,2.0,10,10.0,0.1722258093379898,-172.97916901833287,-18.450971204859773
2,HYPE,pullback,70,30,True,True,True,False,2.0,11,36.36363636363637,0.6477978063774368,-41.35822895157037,-10.912635271889803
2,AAPL/USD,pullback,70,30,True,True,True,False,2.0,9,0.0,0.0,-189.1606439094271,-18.91606439094271
2,AMZN/USD,pullback,70,30,True,True,True,False,2.0,16,43.75,0.8646292981790975,-28.582414087728466,-10.206630117406235
3,BTC,pullback,70,30,True,True,False,True,2.0,33,42.42424242424242,0.7546582289671682,-83.48373559618904,-18.870170787689613
3,ETH,pullback,70,30,True,True,False,True,2.0,43,44.18604651162791,0.6719627740813023,-153.02874636881768,-26.949474352700037
3,XAUT,pullback,70,30,True,True,False,True,2.0,30,46.666666666666664,0.8881580128586498,-37.03561517121159,-22.12768165429328
3,SP500/USD,pullback,70,30,True,True,False,True,2.0,8,50.0,0.6092173310112263,-38.055955310576906,-6.152334139368884
3,NASDAQ100/USD,pullback,70,30,True,True,False,True,2.0,15,33.33333333333333,0.39150130911015135,-161.36494063383373,-16.45953351501048
3,OIL_BRENT/USD,pullback,70,30,True,True,False,True,2.0,12,41.66666666666667,1.1840501725763706,16.197337015331982,-4.955695114279659
3,SILVER/USD,pullback,70,30,True,True,False,True,2.0,12,25.0,0.20950689229022573,-161.17442024217848,-16.4345323950848
3,HYPE,pullback,70,30,True,True,False,True,2.0,17,41.17647058823529,0.8491380996703775,-23.115263054604384,-13.479822175088257
3,AAPL/USD,pullback,70,30,True,True,False,True,2.0,15,13.333333333333334,0.013893730552552483,-220.49847887431167,-22.277274115064895
3,AMZN/USD,pullback,70,30,True,True,False,True,2.0,23,43.47826086956522,0.8354530091082147,-45.09175434312033,-10.002635690833221
4,BTC,pullback,70,30,True,True,False,False,2.0,44,45.45454545454545,0.8022553560888036,-85.03520310759052,-18.550893643597547
4,ETH,pullback,70,30,True,True,False,False,2.0,52,42.30769230769231,0.6329196895884657,-208.847864894174,-29.800947609950178
4,XAUT,pullback,70,30,True,True,False,False,2.0,42,45.23809523809524,0.7471111800289121,-118.350003775392,-29.847575806056227
4,SP500/USD,pullback,70,30,True,True,False,False,2.0,14,35.714285714285715,0.38297798793776916,-141.82320117298605,-16.568942108794555
4,NASDAQ100/USD,pullback,70,30,True,True,False,False,2.0,19,36.84210526315789,0.47387335384527784,-154.93228625844267,-18.527047912362704
4,OIL_BRENT/USD,pullback,70,30,True,True,False,False,2.0,16,43.75,1.0681222439176377,8.957345440953304,-5.227149428539057
4,SILVER/USD,pullback,70,30,True,True,False,False,2.0,14,21.428571428571427,0.17817790871500636,-196.40672431504697,-19.944444390732144
4,HYPE,pullback,70,30,True,True,False,False,2.0,23,34.78260869565217,0.5337078967085607,-112.54391672131385,-14.997349815656099
4,AAPL/USD,pullback,70,30,True,True,False,False,2.0,17,17.647058823529413,0.022069410131363633,-237.56017359308612,-23.978465691759624
4,AMZN/USD,pullback,70,30,True,True,False,False,2.0,30,36.666666666666664,0.6058457954827428,-160.23978162302808,-21.552976515571142
5,BTC,pullback,70,30,True,False,True,True,2.0,27,44.44444444444444,0.9407003262978842,-19.084815722217854,-11.365647508951554
5,ETH,pullback,70,30,True,False,True,True,2.0,19,36.84210526315789,0.7523618882438627,-51.141376135797145,-14.428447396944277
5,XAUT,pullback,70,30,True,False,True,True,2.0,28,35.714285714285715,0.4795701085015244,-196.54204229598747,-22.965452349005407
5,SP500/USD,pullback,70,30,True,False,True,True,2.0,4,25.0,0.24353015871488784,-74.26941040500071,-9.817894429053478
5,NASDAQ100/USD,pullback,70,30,True,False,True,True,2.0,8,25.0,0.26328741449498605,-131.7469173707857,-14.538485737855975
5,OIL_BRENT/USD,pullback,70,30,True,False,True,True,2.0,12,41.66666666666667,1.086489041151323,9.071138258519113,-4.870217616509719
5,SILVER/USD,pullback,70,30,True,False,True,True,2.0,12,16.666666666666664,0.29587881415781364,-163.2911854715628,-17.495680092924154
5,HYPE,pullback,70,30,True,False,True,True,2.0,17,41.17647058823529,0.855902971274404,-27.310395295156127,-13.888580746989982
5,AAPL/USD,pullback,70,30,True,False,True,True,2.0,12,8.333333333333332,0.02116571105067926,-195.21935742792016,-19.86023002616284
5,AMZN/USD,pullback,70,30,True,False,True,True,2.0,16,56.25,1.6904237446381525,106.83357173804689,-5.989575125440104
6,BTC,pullback,70,30,True,False,True,False,2.0,36,44.44444444444444,0.8583165792626222,-57.24170453739214,-17.896037202151653
6,ETH,pullback,70,30,True,False,True,False,2.0,25,44.0,0.7728361132877661,-56.48056428212453,-15.582893373483673
6,XAUT,pullback,70,30,True,False,True,False,2.0,35,34.285714285714285,0.44227271005022967,-266.4653114167313,-33.7182447106642
6,SP500/USD,pullback,70,30,True,False,True,False,2.0,8,12.5,0.13575292988419796,-141.20908554054233,-16.338971854613455
6,NASDAQ100/USD,pullback,70,30,True,False,True,False,2.0,13,38.46153846153847,0.5604708312006824,-91.75706116363119,-14.53848573785597
6,OIL_BRENT/USD,pullback,70,30,True,False,True,False,2.0,16,37.5,0.7590476848493452,-36.83028126317561,-5.459705149019061
6,SILVER/USD,pullback,70,30,True,False,True,False,2.0,15,13.333333333333334,0.23587219875691212,-215.67221894501984,-22.66075241882406
6,HYPE,pullback,70,30,True,False,True,False,2.0,19,36.84210526315789,0.7087941125173248,-65.24043092662066,-15.39893893360185
6,AAPL/USD,pullback,70,30,True,False,True,False,2.0,12,8.333333333333332,0.02116571105067926,-195.21935742792016,-19.86023002616284
6,AMZN/USD,pullback,70,30,True,False,True,False,2.0,20,45.0,0.9850989455006887,-3.6817893039891487,-10.574146922063242
7,BTC,pullback,70,30,True,False,False,True,2.0,40,42.5,0.8445578345339502,-65.25595525104075,-18.378217791291952
7,ETH,pullback,70,30,True,False,False,True,2.0,52,40.38461538461539,0.7022490018071718,-173.65430777292727,-32.89175827638506
7,XAUT,pullback,70,30,True,False,False,True,2.0,39,43.58974358974359,0.7216615417893644,-123.34257951321138,-23.41610838410131
7,SP500/USD,pullback,70,30,True,False,False,True,2.0,10,50.0,0.5781006637515611,-56.26480268630996,-9.817894429053478
7,NASDAQ100/USD,pullback,70,30,True,False,False,True,2.0,20,40.0,0.3988663790745221,-190.05055161370478,-19.00505516137048
7,OIL_BRENT/USD,pullback,70,30,True,False,False,True,2.0,15,40.0,1.096625184000453,12.238161035668327,-4.870217616509719
7,SILVER/USD,pullback,70,30,True,False,False,True,2.0,18,22.22222222222222,0.25702739590714807,-207.93247488774068,-20.79324748877407
7,HYPE,pullback,70,30,True,False,False,True,2.0,24,41.66666666666667,0.8916871033886515,-26.18532958135245,-14.490848793484398
7,AAPL/USD,pullback,70,30,True,False,False,True,2.0,20,20.0,0.036716179783322936,-241.56814009814423,-24.69597412417386
7,AMZN/USD,pullback,70,30,True,False,False,True,2.0,30,50.0,1.1130761150271613,37.32888999986653,-10.806250909631387
8,BTC,pullback,70,30,True,False,False,False,2.0,54,42.592592592592595,0.7629374591724006,-123.35002489571025,-23.1099086378371
8,ETH,pullback,70,30,True,False,False,False,2.0,64,40.625,0.664040445028208,-236.6491904868269,-36.65681470606489
8,XAUT,pullback,70,30,True,False,False,False,2.0,52,42.30769230769231,0.6199185013018665,-225.05970590485344,-33.293041654064176
8,SP500/USD,pullback,70,30,True,False,False,False,2.0,20,35.0,0.3984973978221785,-178.92224802709165,-20.17567294796904
8,NASDAQ100/USD,pullback,70,30,True,False,False,False,2.0,28,42.857142857142854,0.5679653312112063,-162.24077777103219,-20.98683194374314
8,OIL_BRENT/USD,pullback,70,30,True,False,False,False,2.0,21,38.095238095238095,0.8864066405010153,-22.2334174009344,-7.365999588207717
8,SILVER/USD,pullback,70,30,True,False,False,False,2.0,21,19.047619047619047,0.21324600711626937,-257.5188002923875,-25.751880029238748
8,HYPE,pullback,70,30,True,False,False,False,2.0,31,35.483870967741936,0.6022449167792051,-134.65270236464062,-16.001841002472247
8,AAPL/USD,pullback,70,30,True,False,False,False,2.0,22,22.727272727272727,0.04238385122803001,-258.16866300661866,-26.34422530235323
8,AMZN/USD,pullback,70,30,True,False,False,False,2.0,37,43.24324324324324,0.8128647124459355,-87.75786662539906,-15.52287124048824
9,BTC,pullback,70,30,False,True,True,True,2.0,23,39.130434782608695,0.7529247079852324,-65.11466644948973,-14.35445267122798
