combo_id,symbol,mode,rsi_ob,rsi_os,require_bb_touch,require_macd_turn,require_volume,require_adx,rr_ratio,num_trades,win_rate,profit_factor,pnl_net_total,max_drawdown_pct
7,NASDAQ100/USD,reversal,75,30,True,False,False,True,2.0,23,30.434782608695656,0.49670357626069306,-147.14305114468812,-19.05624947700503
7,OIL_BRENT/USD,reversal,75,30,True,False,False,True,2.0,12,16.666666666666664,0.2694573163998831,-114.05431232238072,-13.188325951927398
7,SILVER/USD,reversal,75,30,True,False,False,True,2.0,17,35.294117647058826,0.4880496252470322,-126.8709480726319,-19.130778492611434
7,HYPE,reversal,75,30,True,False,False,True,2.0,50,22.0,0.2725764883689911,-439.31636800493345,-44.50288451695491
7,AAPL/USD,reversal,75,30,True,False,False,True,2.0,14,28.57142857142857,0.16631582061421712,-152.07788781863474,-15.846485079293371
7,AMZN/USD,reversal,75,30,True,False,False,True,2.0,14,14.285714285714285,0.1806301652691999,-182.4237813080466,-18.242378130804664
8,BTC,reversal,75,30,True,False,False,False,2.0,216,37.5,0.6563325410693504,-600.8397510130812,-62.943780309268014
8,ETH,reversal,75,30,True,False,False,False,2.0,236,42.79661016949153,0.7832103833096956,-429.83687846128896,-45.59004745916273
8,XAUT,reversal,75,30,True,False,False,False,2.0,214,28.037383177570092,0.34837575371315216,-878.2929179007883,-88.36485754165199
8,SP500/USD,reversal,75,30,True,False,False,False,2.0,73,42.465753424657535,0.44145745817412346,-458.6194842752583,-48.77586446659632
8,NASDAQ100/USD,reversal,75,30,True,False,False,False,2.0,86,38.372093023255815,0.70031774850026,-290.3172826619998,-30.24943825869774
8,OIL_BRENT/USD,reversal,75,30,True,False,False,False,2.0,57,35.08771929824561,0.6396812413375492,-213.03773108945586,-27.168658491120212
8,SILVER/USD,reversal,75,30,True,False,False,False,2.0,96,33.33333333333333,0.5083929944660723,-514.4970117236371,-52.53117892061875
8,HYPE,reversal,75,30,True,False,False,False,2.0,170,32.94117647058823,0.4894019267611697,-649.4911687346415,-65.30622979425245
8,AAPL/USD,reversal,75,30,True,False,False,False,2.0,81,27.160493827160494,0.33808107864124703,-515.9553246851115,-52.72166629136578
8,AMZN/USD,reversal,75,30,True,False,False,False,2.0,90,38.88888888888889,0.6475499037077986,-325.3011593213089,-34.34091318532004
9,BTC,reversal,75,30,False,True,True,True,2.0,21,52.38095238095239,1.308909858494991,71.63532133053104,-6.641709717595301
9,ETH,reversal,75,30,False,True,True,True,2.0,15,66.66666666666666,1.9219114214805113,121.72865317723677,-6.739912155543153
9,XAUT,reversal,75,30,False,True,True,True,2.0,19,26.31578947368421,0.293418986812356,-240.18216141133462,-24.01821614113346
9,SP500/USD,reversal,75,30,False,True,True,True,2.0,10,30.0,0.25529056820324403,-110.6080113943716,-12.256987349212512
9,NASDAQ100/USD,reversal,75,30,False,True,True,True,2.0,10,50.0,1.0995885063122948,10.88466055048309,-7.397125608214454
9,OIL_BRENT/USD,reversal,75,30,False,True,True,True,2.0,7,28.57142857142857,0.3755089200768767,-69.96197747649865,-8.867824758797786
9,SILVER/USD,reversal,75,30,False,True,True,True,2.0,13,30.76923076923077,0.34404271832257044,-137.98700988272356,-17.89122981786725
9,HYPE,reversal,75,30,False,True,True,True,2.0,27,25.925925925925924,0.23043080015692044,-259.3224246314537,-26.686875467247933
9,AAPL/USD,reversal,75,30,False,True,True,True,2.0,2,0.0,0.0,-52.002540013232874,-5.200254001323287
9,AMZN/USD,reversal,75,30,False,True,True,True,2.0,13,23.076923076923077,0.43051677393415627,-107.14498892043491,-10.71449889204349
10,BTC,reversal,75,30,False,True,True,False,2.0,107,40.18691588785047,0.872788855876918,-150.91846602265355,-26.693021925801443
10,ETH,reversal,75,30,False,True,True,False,2.0,104,50.0,1.131333313461584,137.76128786700679,-16.30433311374929
10,XAUT,reversal,75,30,False,True,True,False,2.0,131,29.770992366412212,0.38553271090673086,-699.9180904276855,-71.33911200894173
10,SP500/USD,reversal,75,30,False,True,True,False,2.0,33,30.303030303030305,0.22169863503059292,-345.50284003219656,-34.55028400321966
10,NASDAQ100/USD,reversal,75,30,False,True,True,False,2.0,40,45.0,0.8464470079682778,-71.76717162507066,-15.54305815771449
10,OIL_BRENT/USD,reversal,75,30,False,True,True,False,2.0,40,37.5,0.6201777221423251,-163.7600336432006,-22.608133859554382
10,SILVER/USD,reversal,75,30,False,True,True,False,2.0,70,34.285714285714285,0.6247816783729494,-345.8765239162342,-45.6504669413257
10,HYPE,reversal,75,30,False,True,True,False,2.0,107,39.25233644859813,0.7102828381989331,-297.62681195449613,-31.092168163271683
10,AAPL/USD,reversal,75,30,False,True,True,False,2.0,37,13.513513513513514,0.19711592480849882,-404.0428766821768,-40.404287668217684
