num_trades,win_rate,profit_factor,total_return_pct,max_drawdown_pct,avg_r_multiple,final_capital,total_fees,symbol,oos_days,trades_per_day
23,47.82608695652174,1.319927353604761,8.81893777826583,-9.554652190106797,0.20441584748063255,1088.1893777826583,64.83431444024494,ETH,162,0.1419753086419753
45,51.11111111111111,1.006597274015743,0.42298813070550517,-13.389991022523393,0.024980226114079074,1004.229881307055,238.09844617042808,SP500/USD,159,0.2830188679245283
33,45.45454545454545,0.8275887036987023,-8.290001926429614,-16.924410759708046,-0.11160509000522985,917.0999807357039,145.34633862479012,NASDAQ100/USD,159,0.20754716981132076
24,37.5,0.8326862856118389,-5.7613141087389295,-16.898559830028002,-0.10240582089289933,942.3868589126107,64.15969630841315,OIL_BRENT/USD,59,0.4067796610169492
19,42.10526315789473,0.7671738057341977,-6.414523464784577,-14.786123128278675,-0.15546137324103446,935.8547653521542,61.11228930269403,SILVER/USD,82,0.23170731707317074
55,41.81818181818181,1.143453545225251,11.098571863982716,-11.767037719729304,0.11654242778887877,1110.9857186398272,102.21887612812486,HYPE/USD,162,0.3395061728395062
42,54.761904761904766,1.4523346986246344,26.380661587510666,-11.767367076505247,0.2987300099482053,1263.8066158751067,217.73854298985918,AAPL/USD,157,0.267515923566879
50,40.0,0.853680280402179,-12.072213270582735,-31.766449322943362,-0.10728534438078635,879.2778672941727,193.2150557355902,AMZN/USD,161,0.3105590062111801
