num_trades,win_rate,profit_factor,total_return_pct,max_drawdown_pct,avg_r_multiple,final_capital,total_fees,symbol,filter_mode,oos_days,trades_per_day
6,83.33333333333334,5.161094972328486,9.912273642825472,-2.3018637690255717,0.8052588190754967,1099.1227364282547,20.51367108067289,SILVER/USD,ema_t,82,0.07317073170731707
42,59.523809523809526,1.2721711400578781,15.499290168174412,-16.02939966055131,0.19066783833248604,1154.9929016817441,257.4364027572222,SP500/USD,ema_only,159,0.2641509433962264
39,58.97435897435898,1.5829483994495173,27.291793813942718,-10.766126771437223,0.32933436017443773,1272.9179381394272,167.6524714481849,NASDAQ100/USD,ema_only,159,0.24528301886792453
11,54.54545454545454,1.7885465903796178,9.718481293362673,-5.992953885212322,0.4457187903321788,1097.1848129336267,27.3292251161122,OIL_BRENT/USD,ema_t,59,0.1864406779661017
12,58.333333333333336,1.5406473491125723,8.131841276212116,-7.085419393040226,0.34768017306182936,1081.3184127621212,86.25884865771468,XAUT,ema_only,162,0.07407407407407407
38,44.73684210526316,1.0681143900473726,3.743998305428954,-18.84304942021304,0.06906467677985395,1037.4399830542895,134.0219020261393,AMZN/USD,ema_only,161,0.2360248447204969
22,72.72727272727273,3.66514534129492,51.914176593342084,-8.639623809380858,0.9768773417027057,1519.1417659334209,51.18870388015374,ADA,ema_t,162,0.13580246913580246
31,32.25806451612903,0.695555100712494,-13.632504455221305,-14.66130075004786,-0.21807042290058562,863.6749554477869,65.96384366082088,LINK,ema_only,162,0.19135802469135801
71,52.112676056338024,1.1872740813085336,18.268937719254495,-16.1725315017641,0.13680874763740528,1182.689377192545,277.35693154906073,BNB,ema_only,162,0.4382716049382716
