combo_id,symbol,stop_mode,atr_mult,wick_buffer_frac,require_pattern,rr_ratio,num_trades,win_rate,profit_factor,pnl_net_total,max_drawdown_pct
8,SILVER/USD,atr,1.8,,True,2.0,84,38.095238095238095,0.60252194926655,-361.61554838691177,-36.19938909232295
8,HYPE,atr,1.8,,True,2.0,223,47.98206278026906,1.184327656333416,590.8277462865485,-22.61255139291884
8,AAPL/USD,atr,1.8,,True,2.0,124,35.483870967741936,0.6426780434820921,-437.00797934759794,-49.09526873028469
8,AMZN/USD,atr,1.8,,True,2.0,123,41.46341463414634,0.7519738522857276,-305.12938599451127,-42.21177075829638
9,BTC,atr,2.0,,False,2.0,288,48.61111111111111,1.2493330526496118,744.0812992090039,-16.80748306461329
9,ETH,atr,2.0,,False,2.0,318,50.0,1.1073675495845612,284.70373936916485,-26.96676969585586
9,XAUT,atr,2.0,,False,2.0,287,41.81184668989547,0.66521063232737,-728.7838268582775,-74.9538425128003
9,SP500/USD,atr,2.0,,False,2.0,128,49.21875,0.6564085955497567,-399.40636616686766,-43.220706517902876
9,NASDAQ100/USD,atr,2.0,,False,2.0,130,38.46153846153847,0.5914565312086693,-477.9343561309198,-51.097677109125094
9,OIL_BRENT/USD,atr,2.0,,False,2.0,83,48.19277108433735,0.9581942889217946,-34.677145829072174,-15.901225745254106
9,SILVER/USD,atr,2.0,,False,2.0,117,41.88034188034188,0.8654680390181898,-161.29123281774787,-32.72587224886749
9,HYPE,atr,2.0,,False,2.0,285,50.175438596491226,1.2310473075471933,921.5015816609878,-16.17589372903995
9,AAPL/USD,atr,2.0,,False,2.0,161,40.993788819875775,0.8003685898636546,-288.14523847432906,-36.477289861420665
9,AMZN/USD,atr,2.0,,False,2.0,157,43.31210191082803,0.7686467558638809,-348.5955271384338,-48.665461801244824
10,BTC,atr,2.0,,True,2.0,215,45.11627906976744,1.1307096657946567,277.83359920360726,-20.937953663477053
10,ETH,atr,2.0,,True,2.0,219,49.31506849315068,1.009723041419902,15.986561117304518,-24.592439970824202
10,XAUT,atr,2.0,,True,2.0,220,42.72727272727273,0.6396355551303129,-661.6208285352994,-68.6561808469436
10,SP500/USD,atr,2.0,,True,2.0,104,45.19230769230769,0.5200069174727772,-454.2751393817224,-51.761395755219
10,NASDAQ100/USD,atr,2.0,,True,2.0,99,34.34343434343434,0.4572110881584627,-510.77521727640425,-52.93270056594256
10,OIL_BRENT/USD,atr,2.0,,True,2.0,58,55.172413793103445,1.1233799873350148,66.85985019942109,-13.604476930518711
10,SILVER/USD,atr,2.0,,True,2.0,83,38.55421686746988,0.6149629152037267,-336.95103521009764,-34.382836744929016
10,HYPE,atr,2.0,,True,2.0,216,49.074074074074076,1.1782742309021788,505.54953541873647,-21.83886864609489
10,AAPL/USD,atr,2.0,,True,2.0,123,35.77235772357724,0.6959715696873705,-352.7868058301792,-42.212518147053444
